Total_iterations,Unnamed: 0.1,Intertwine_two,Add_vertex,Delete_vertex,Invert_path_vertices,Insert_inside_vertex,Delete_inside_vertex,Replace_inside_vertex,Donate_between_routes
91,91.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
92,92.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
93,93.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
94,94.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
95,95.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
96,96.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
97,97.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
98,98.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
99,99.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
100,100.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
101,101.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
102,102.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
103,103.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
104,104.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
105,105.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
106,106.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
107,107.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
108,108.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
109,109.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
110,110.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
111,111.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
112,112.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
113,113.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
114,114.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
115,115.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
116,116.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
117,117.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
118,118.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
119,119.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
120,120.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
121,121.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
122,122.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
123,123.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
124,124.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
125,125.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
126,126.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
127,127.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
128,128.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
129,129.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
130,130.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
131,131.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
132,132.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
133,133.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
134,134.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
135,135.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
136,136.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
137,137.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
138,138.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
139,139.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
140,140.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
141,141.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
142,142.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
143,143.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
144,144.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
145,145.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
146,146.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
147,147.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
148,148.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
149,149.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
150,150.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
151,151.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
152,152.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
153,153.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
154,154.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
155,155.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
156,156.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
157,157.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
158,158.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
159,159.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
160,160.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
161,161.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
162,162.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
163,163.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
164,164.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
165,165.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
166,166.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
167,167.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
168,168.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
169,169.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
170,170.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
171,171.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
172,172.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
173,173.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
174,174.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
175,175.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
176,176.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
177,177.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
178,178.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
179,179.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
180,180.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
181,181.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
182,182.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
183,183.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
184,184.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
185,185.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
186,186.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
187,187.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
188,188.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
189,189.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
190,190.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
191,191.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
192,192.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
193,193.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
194,194.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
195,195.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
196,196.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
197,197.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
198,198.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
199,199.0,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
200,200.0,0.1251901489117984,0.1262642229858724,0.124483772432226,0.1244494081710576,0.1251531118747613,0.1251901489117984,0.1244494081710576,0.124819778541428
201,201.0,0.1255888340449165,0.1276285983546808,0.1245905522579749,0.1235221673782498,0.1259663087923913,0.1249592044152868,0.1235221673782498,0.1242221673782498
202,202.0,0.1258900701447464,0.1302230024679788,0.1249384315942934,0.1222749792356555,0.1267018139157902,0.1244290472005276,0.1222749792356555,0.1232676762053525
203,203.0,0.1260358599993823,0.1330711323933217,0.1251980131809986,0.1209310149488772,0.1278431230667224,0.1237823262099131,0.1209310149488772,0.1222075152519075
204,204.0,0.1257258955984583,0.136942281601455,0.1253781670935909,0.1195769431668085,0.1294359692267075,0.1229781363898005,0.1192065727964381,0.1207560341267411
205,205.0,0.1251490164767043,0.1412258886274702,0.1262262091265305,0.11803212628661,0.1306405924295627,0.1219556835117575,0.1172950892495729,0.1194753942917918
206,206.0,0.124973614597859,0.1465308814268355,0.1273814352319005,0.1158661561096683,0.1314558013755117,0.1206871728203943,0.1151741870375033,0.1179307514003273
207,207.0,0.1244845636016314,0.1535627865768813,0.128432296504232,0.1138099321406194,0.1315504305607747,0.1190968200229875,0.1128911025759,0.1161720680169737
208,208.0,0.1236355556539629,0.1616611760236214,0.1296617729471576,0.1117157104410329,0.1306004923244684,0.1177810922564947,0.1105645566372,0.114379643716062
209,209.0,0.1226718614261355,0.1708603297898312,0.1303506843401648,0.1095529086956342,0.1295297857259558,0.11635567467548,0.1081785335889963,0.1125002217578022
210,210.0,0.1218417718031287,0.1808408139385357,0.1304917206073378,0.1072985657625112,0.1278381407694886,0.1150973735762888,0.1057113942087743,0.1108802193339349
211,211.0,0.1210475503331313,0.1905357313615326,0.1303729712884186,0.1056261642974217,0.1259702446165974,0.1137340532088413,0.1035346763281617,0.1091786085658954
212,212.0,0.1205178066291192,0.199941349892736,0.1301126528155785,0.1042771820036648,0.1239897656467307,0.1123171850202966,0.1013937497811522,0.1074503082107221
213,213.0,0.1199101108762629,0.2093859199184656,0.1291814150888361,0.1028895013612163,0.1226535581490928,0.1108191000234657,0.0992359065467544,0.1059244880359062
214,214.0,0.11930887877296,0.2190218150161966,0.1273455440161719,0.1014273643733063,0.1217155376373003,0.1094568708585568,0.0973962319533075,0.1043277573722005
215,215.0,0.1185734528370823,0.2291107831463995,0.1254118719487324,0.0999386261279657,0.1205423906806461,0.1082293327866955,0.0955330535622159,0.1026604889102627
216,216.0,0.1184123154178013,0.2392539692169521,0.1229937038597044,0.0983804575918609,0.1193639498857591,0.1069331167148135,0.0936946393332876,0.100967847979821
217,217.0,0.117958032576769,0.2493735810617343,0.1201778542345555,0.0971114267390022,0.1181505501899326,0.1059892258584817,0.091978420262354,0.0992609090771705
218,218.0,0.1174663249792284,0.2590493961399621,0.1171084690784128,0.0961955783571412,0.1172357860592128,0.1045650937887442,0.0903866151006453,0.0979927364966531
219,219.0,0.1166781649620596,0.2690723640002483,0.113903201510484,0.0954576801868655,0.1163410515109474,0.1029463488864432,0.0887308097199063,0.0968703792230457
220,220.0,0.1150126523523756,0.27908588669066,0.1108034068467469,0.0951070565618651,0.1153189664270428,0.1011132315358993,0.0875024038676948,0.0960563957177153
221,221.0,0.1124347553019851,0.2890914852894922,0.1077322621020284,0.0948312851425438,0.1146105365542166,0.0994239288826846,0.0864706636052844,0.0954050831217647
222,222.0,0.1099375781130044,0.2984289343074434,0.1050297040652878,0.0948197357868643,0.1138747363863945,0.0979709622731436,0.0855792194348329,0.094359129633029
223,223.0,0.1073915340826681,0.3077347937088814,0.1023464606057462,0.0947314605874436,0.1131977288282293,0.0969469115799761,0.0843883018374956,0.0932628087695595
224,224.0,0.1053848320643295,0.3171113086419007,0.0999271764068649,0.0945514117508939,0.1123248088840584,0.095404933575337,0.0831642957275155,0.0921312329491001
225,225.0,0.1031549004680938,0.3257473702680634,0.09776923410661,0.0948713842089074,0.1111255294888185,0.0942869809877262,0.0819826553904091,0.0910619450813715
226,226.0,0.1012160384673043,0.3338159535302994,0.095670712648491,0.0950932484714126,0.1100770699500471,0.0931273754565934,0.0812389046706271,0.0897606968052251
227,227.0,0.0995160188509697,0.340453542446655,0.0937301079188262,0.0953087861405243,0.1095618195303195,0.0922973583188308,0.0805735159025109,0.0885588508913634
228,228.0,0.0974781836711903,0.3466309970028678,0.0920182660742648,0.0956091365357305,0.1095418469883724,0.091469549658562,0.0798948364077469,0.0873571836612652
229,229.0,0.0958201518379455,0.3528139020991828,0.0901937432395398,0.0954325445459922,0.1090363407551307,0.0902042848937406,0.079360223329067,0.0871388092994013
230,230.0,0.0944734559420837,0.3587526087193374,0.0887886998020939,0.0955418271572327,0.1085033836614631,0.0885915125179281,0.0783736084121644,0.0869749037876968
231,231.0,0.093154656765902,0.3632870222578548,0.0878910128962692,0.0954817590852208,0.1084381521829344,0.0870217741895033,0.0778806291683878,0.0868449934539277
232,232.0,0.0919085766374185,0.3673507895795197,0.0873340268555184,0.0949128515847483,0.1080478239531262,0.085495161889216,0.0779493067870589,0.087001462713394
233,233.0,0.0910038240572798,0.370634944752547,0.0868019073353317,0.0945174796151027,0.1080817929371051,0.0839426017472047,0.077977559950494,0.0870398896049349
234,234.0,0.0908386323006407,0.3734175679834758,0.0863304117149727,0.0940878017721087,0.1077071873737127,0.0824711618469565,0.078071129126824,0.0870761078813087
235,235.0,0.0907256507543972,0.3758748932332797,0.0864448888903381,0.0934312091265523,0.1068019586953245,0.0810610160083252,0.0783327374270069,0.087327645864776
236,236.0,0.0909717682495598,0.3785839669091183,0.0866391293921828,0.0926123243805488,0.1061275640729678,0.0794401656112696,0.0784115088152481,0.0872135725691047
237,237.0,0.090688791648564,0.3822888115169086,0.0868722240628594,0.0917912197848793,0.1050780624872467,0.0779114169798965,0.0782732247845008,0.0870962487351446
238,238.0,0.0903821622418742,0.385961670808063,0.0871086902535956,0.0909322439400808,0.103973220588723,0.0766414234474902,0.0780912055308692,0.086909383189304
239,239.0,0.0896224138109018,0.3897020174906636,0.088051212824136,0.0898722667940815,0.1030151110886487,0.0757292942874255,0.0776182790332205,0.0863894046709223
240,240.0,0.0887853657979843,0.3934149012151111,0.0892574252303173,0.0888929100839759,0.1019328996186858,0.0747731823269856,0.0770442635718265,0.0858990521551134
241,241.0,0.0874193806064463,0.3979005829132926,0.0905626488793173,0.0878583501219887,0.1006695907121515,0.0738343322408366,0.0762188203281973,0.0855362941977697
242,242.0,0.0860071033755047,0.4028036839832883,0.0910369237124649,0.0865302900562481,0.0995597252589743,0.0731080874960188,0.0757826864188018,0.085171499698699
243,243.0,0.0843072179368945,0.4074608923564878,0.0920485130397398,0.0852622277914081,0.0985062886623483,0.0724724128946947,0.0751714021327367,0.08477104518569
244,244.0,0.0824541973904987,0.4119129073881895,0.0934562697944919,0.0840186315621369,0.0974844363195428,0.071933574287424,0.0743679835567231,0.084371999700993
245,245.0,0.0807902057180669,0.4159644610719949,0.0952068836489775,0.0826151514136941,0.0965664010390515,0.0713565150400935,0.0736063620648277,0.0838940200032939
246,246.0,0.0796271354020896,0.4198622870768356,0.0963033475788564,0.0812285644023332,0.0959265679032547,0.071049205712955,0.0728394432821683,0.083163448641507
247,247.0,0.0787939410184822,0.4237237443587671,0.0977254032292917,0.0798363735023653,0.0950954351016182,0.0705573100310682,0.072048352029414,0.0822194407289932
248,248.0,0.0776962156804798,0.427405234061981,0.0990156310462965,0.0784201111505808,0.0947591180382435,0.0700322602984258,0.0711654190599841,0.0815060106640082
249,249.0,0.0769399038545375,0.4304685455380203,0.1001773217121758,0.0770339421523958,0.0942469642992318,0.0697047879490113,0.0702882442539487,0.0811402902406785
250,250.0,0.076209632441883,0.433090950173527,0.1016134997079343,0.0754988117102002,0.0939430876150911,0.0694249857935703,0.0693900914810656,0.0808289410767281
251,251.0,0.0755685058548412,0.4354658345329624,0.1029616187317471,0.0740663092953783,0.0936668454723059,0.0692005911341561,0.0685242844974476,0.080546010481161
252,252.0,0.0746905016708789,0.4382699072238664,0.1042130390599397,0.0724541798046902,0.0934251977060716,0.0689431470736785,0.0677033017706968,0.0803007256901775
253,253.0,0.0740788477680155,0.4412341764763271,0.1043615043885461,0.0709930332942121,0.0933030150449429,0.0687725372916477,0.0669926607689919,0.0802642249673164
254,254.0,0.0734893839513887,0.4439845750950131,0.1043552201179207,0.0695823237017774,0.0931456138601203,0.0689509067200825,0.0662826365686952,0.0802093399850018
255,255.0,0.0729642708913606,0.4465807801345937,0.1045046113977933,0.0682654691048886,0.0930038367807562,0.0689391008492664,0.0657647887197432,0.0799771421215977
256,256.0,0.0726203715627569,0.449150525969651,0.1047207412744564,0.0670280614619113,0.0927991452442505,0.068910577721965,0.0649989568699156,0.0797716198950929
257,257.0,0.0723705839698215,0.4517467835777202,0.104560888717386,0.0658202055757487,0.0927968223186383,0.0689716160362502,0.0644913198486369,0.0792417799557979
258,258.0,0.0722022669930414,0.4545938776633044,0.1042689771921354,0.0645060843196796,0.0929837995044718,0.0690105433765667,0.0641214260282087,0.0783130249225917
259,259.0,0.0721125235411314,0.457175549027772,0.1039516861579525,0.0633262317717595,0.0930663338524281,0.0690960681341241,0.0638351443128468,0.0774364632019852
260,260.0,0.072145328827553,0.4598042817937208,0.1031409443826338,0.0623805880329158,0.0925601098859281,0.0698827131406142,0.063423079632349,0.076662954304285
261,261.0,0.072152947445973,0.4617765349198589,0.1024942072241227,0.0615923412055278,0.0926293933058726,0.0707393269857668,0.0629991145559635,0.0756161343569143
262,262.0,0.0717695759287798,0.4638396611087202,0.1015080223226461,0.061099156311088,0.0927540138395064,0.0716598213042682,0.062521461188933,0.0748482879960578
263,263.0,0.0714330175141169,0.4658785670503231,0.1004086722347632,0.0608411974340629,0.0921042482976136,0.0725573906023184,0.0621266714383313,0.0746502354284703
264,264.0,0.0709616340959172,0.4679247778476476,0.099412803892106,0.0608522697671517,0.0911963789501243,0.0734188424462754,0.0617479600590243,0.074485332941753
265,265.0,0.0702942384863164,0.4698717661159577,0.0973645950396711,0.0611590733779479,0.0907621799256708,0.0747189312603759,0.0615067671962071,0.0743224485978527
266,266.0,0.0698394965908424,0.4715251648177137,0.0954255212295708,0.0613966189819188,0.090153953218886,0.0760487676901235,0.0614676861941712,0.0741427912767731
267,267.0,0.069622546021126,0.4733107381724037,0.0937467223238617,0.0616321884420308,0.0893028509520856,0.0770502476794691,0.0613860610212763,0.0739486453877463
268,268.0,0.0694183459604826,0.4756142020256384,0.0921024286514825,0.0618926857200341,0.088544705000914,0.0779680993601682,0.0611402565059559,0.0733192767753239
269,269.0,0.0692211510549123,0.4784981737923345,0.0904357982932768,0.0622254841719073,0.0878690863390256,0.0784715703198977,0.0608543097166213,0.072424426312024
270,270.0,0.0691431642316854,0.4806420949005013,0.0887540465816408,0.0628523812831305,0.0872808554566874,0.0790861892281797,0.0606281719282864,0.071613096389888
271,271.0,0.0690430066456719,0.4823484308285549,0.0871002647538158,0.0634528927958894,0.0869303098548961,0.0797655633735347,0.0605197299797387,0.070839801767898
272,272.0,0.0687339397358045,0.484513142260311,0.0846530320924465,0.0641711000682395,0.0865210040154026,0.0805341951418132,0.060523898848383,0.0703496878375991
273,273.0,0.0686416849229549,0.4876023781921019,0.0823496825474281,0.0649285734741524,0.0860166590639118,0.0806563836463221,0.060351460668031,0.0694531774850973
274,274.0,0.0683881087877542,0.4905742491411528,0.0800250680951963,0.0658956375612003,0.0855819629660734,0.0805111706267821,0.0604765084465074,0.068547294375333
275,275.0,0.0681828893791698,0.4936833059370261,0.0779610251217595,0.066688851620728,0.085401372902984,0.0800207947355663,0.0604966590145146,0.0675651012882511
276,276.0,0.0678614337332464,0.4968825282632267,0.0761393685598978,0.0675566883726316,0.0850879403157087,0.0795307404132153,0.0604160259916306,0.0665252743504423
277,277.0,0.0674957270127454,0.5002154874607206,0.0743209408011754,0.0686046642674916,0.08474778568477,0.0788198270687368,0.0603017624636805,0.0654938052406793
278,278.0,0.0675285119908398,0.5030102560956301,0.0726218674863256,0.0695817912735152,0.0844168458828712,0.0780571759033299,0.0601731840006493,0.0646103673668386
279,279.0,0.0678613204406586,0.5056769890644257,0.0713346378389906,0.0702943753282308,0.0841232561262287,0.0771388157472313,0.0600603198586606,0.0635102855955732
